1184	-48	19
1296	-32	39
1472	-16	60
1472	-16	78
1600	-16	96
1616	48	115
1616	96	135
1744	0	158
1632	96	179
1568	160	200
1520	160	220
1456	144	240
1264	224	261
1184	192	282
1120	192	300
1040	224	321
912	240	342
864	208	363
848	256	384
848	224	405
880	208	426
896	224	447
976	208	468
1088	224	487
1200	176	506
1280	160	524
1360	160	542
1440	160	564
1504	112	585
1600	32	606
1616	128	627
1616	16	646
1632	80	669
1520	-16	690
1488	-32	710
1424	-64	730
1264	-80	753
1184	-112	771
1120	-128	792
1040	-96	811
1008	-144	833
896	-160	854
896	-144	872
880	-144	890
896	-128	907
912	-160	926
976	-144	945
1072	-96	966
1152	-96	984
1216	-64	1005
1296	-64	1026
1440	-16	1047
1504	-16	1069
1536	32	1089
1584	16	1111
1584	96	1132
1584	128	1153
1552	128	1174
1472	128	1192
1440	160	1213
1280	192	1234
1216	224	1255
1120	192	1275
1072	240	1296
944	192	1317
912	256	1338
880	224	1359
848	192	1379
880	144	1399
912	256	1419
976	176	1438
1008	208	1457
1056	192	1480
1216	192	1501
1312	128	1522
1376	160	1543
1488	144	1563
1536	64	1584
1552	80	1604
1568	48	1622
1536	16	1640
1504	-16	1659
1472	-32	1681
1424	-48	1702
1344	-64	1722
1216	-80	1744
1136	-112	1764
1072	-80	1785
1024	-144	1806
928	-112	1824
912	-160	1845
912	-176	1866
912	-80	1888
944	-112	1909
1008	-96	1929
1104	-144	1949
1136	-64	1968
1280	-32	1987
1328	-80	2005
1392	0	2023
1440	-32	2045
1504	32	2066
1536	32	2087
1552	80	2108
1520	80	2129
1504	128	2150
1408	144	2169
1344	144	2188
1280	208	2207
1232	144	2225
1136	224	2246
1072	224	2268
944	208	2289
928	208	2310
896	240	2331
880	256	2352
912	128	2373
928	256	2391
976	144	2410
1008	240	2428
1120	208	2448
1200	144	2466
1264	176	2487
1344	144	2508
1440	112	2529
1488	64	2550
1520	112	2571
1520	16	2591
1520	-16	2611
1488	0	2631
1440	-64	2648
1376	0	2666
1312	-96	2685
1248	-48	2706
1136	-112	2727
1072	-96	2748
1008	-96	2769
944	-112	2789
912	-144	2810
944	-128	2831
896	-112	2852
976	-144	2870
1008	-16	2892
1072	-176	2913
1104	-48	2932
1184	-64	2953
1296	-64	2976
1344	32	2997
1424	-64	3017
1488	0	3038
1520	48	3059
1504	64	3080
1488	80	3098
1472	112	3120
1392	144	3141
1344	128	3163
1280	176	3184
1136	208	3205
1072	176	3226
1024	192	3247
976	192	3268
928	208	3287
912	176	3305
896	224	3326
912	208	3347
960	192	3368
1024	208	3389
1056	160	3409
1104	208	3432
1248	144	3452
1312	160	3472
1376	112	3492
1408	96	3512
1472	64	3530
1504	64	3551
1488	64	3572
1456	0	3594
1440	-16	3615
1360	-32	3636
1328	-80	3656
1248	-32	3676
1152	-96	3697
1072	-112	3718
1024	-80	3736
992	-128	3758
944	-112	3777
912	-112	3798
928	-144	3816
944	-96	3837
960	-128	3857
1056	-80	3878
1104	-80	3899
1168	-80	3918
1200	-64	3937
1328	-32	3958
1376	0	3980
1440	0	4001
1408	32	4022
1488	64	4042
1472	80	4065
1456	112	4086
1408	112	4107
1312	144	4128
1264	144	4149
1200	176	4167
1136	176	4188
1056	208	4209
992	176	4230
960	208	4250
944	208	4272
928	224	4293
912	192	4314
928	192	4334
992	192	4354
1072	160	4374
1120	176	4392
1168	144	4411
1232	160	4429
1280	128	4449
1392	112	4471
1424	64	4492
1424	96	4513
1456	32	4533
1456	-16	4552
1424	16	4571
1392	0	4589
1344	-16	4608
1312	-64	4629
1184	-64	4650
1136	-112	4671
1088	-64	4693
1056	-112	4713
976	-128	4733
944	-96	4754
944	-128	4772
960	-112	4790
960	-112	4809
960	-96	4830
1056	-96	4851
1104	-96	4872
1152	-96	4893
1248	-64	4913
1312	0	4933
1360	-48	4954
1392	48	4973
1440	48	4992
1440	48	5013
1424	96	5034
1408	96	5055
1344	128	5076
1296	128	5095
1232	176	5118
1200	144	5139
1088	160	5160
1040	192	5181
992	192	5202
960	208	5220
928	208	5241
928	208	5263
928	160	5283
944	192	5305
1008	192	5326
1056	160	5344
1104	160	5362
1152	144	5383
1216	144	5404
1328	96	5422
1344	112	5443
1376	64	5464
1392	128	5485
1408	80	5506
1408	-16	5527
1376	32	5476
1360	-32	5496
1328	-32	5517
1232	-64	5535
1168	-48	5553
1136	-96	5572
1072	-64	5593
1040	-128	5612
976	-80	5635
960	-80	5656
944	-128	5676
960	-112	5697
992	-96	5718
1024	-96	5739
1056	-96	5757
1104	-64	5779
1152	-80	5800
1248	-48	5822
1296	0	5843
1328	-32	5864
1392	0	5885
1408	64	5906
1408	48	5927
1392	96	5950
1360	96	5967
1312	144	5985
1280	128	6007
1216	144	6028
1120	176	6050
1088	144	6071
1040	176	6091
1008	192	6113
944	192	6134
944	176	6154
944	192	6174
944	160	6192
976	176	6213
1024	176	6234
1072	160	6256
1120	160	6277
1216	128	6298
1248	144	6318
1312	96	6336
1344	112	6355
1360	80	6373
1408	48	6392
1392	32	6413
1392	16	6434
1360	0	6456
1312	-16	6478
1264	-64	6498
1200	-32	6518
1168	-80	6539
1072	-96	6560
1040	-96	6578
1008	-96	6596
976	-96	6615
976	-112	6636
960	-64	6657
976	-128	6678
992	-80	6699
1024	-112	6719
1104	-96	6740
1152	-48	6759
1200	-64	6778
1248	-32	6800
1280	-16	6821
1344	32	6843
1376	0	6864
1376	80	6884
1376	128	6906
1360	48	6927
1312	160	6948
1296	96	6966
1248	160	6984
1216	112	7005
1120	144	7026
1088	160	7046
1024	176	7069
976	176	7090
960	160	7111
944	208	7131
944	160	7151
976	128	7169
992	208	7189
1040	128	7210
1072	192	7232
1152	160	7253
1200	112	7275
1248	128	7296
1296	96	7316
1344	80	7336
1376	64	7356
1376	64	7374
1376	16	7392
1360	32	7411
1344	-16	7433
1264	-48	7454
