1200	-176	19
1216	-64	39
1360	112	60
1504	-176	78
1568	-48	100
1600	96	121
1712	-16	140
1776	64	162
1776	80	183
1776	128	204
1648	176	225
1568	144	246
1488	208	267
1408	192	288
1184	240	309
1120	192	329
1008	272	348
944	208	369
864	224	390
800	240	411
784	224	432
816	224	452
864	224	474
928	224	495
1008	192	516
1088	240	536
1280	208	555
1376	160	576
1472	192	597
1552	144	618
1696	112	640
1728	80	661
1744	64	682
1744	48	700
1680	-32	720
1616	0	738
1552	-64	761
1472	-48	782
1280	-80	803
1184	-112	822
1104	-128	846
1024	-112	867
896	-112	887
864	-176	907
832	-144	927
832	-160	945
848	-160	966
928	-128	984
976	-112	1003
1056	-144	1023
1136	-64	1045
1312	-48	1065
1424	-80	1085
1488	-16	1106
1568	0	1127
1680	64	1145
1696	32	1163
1712	112	1182
1712	96	1203
1680	144	1225
1568	176	1244
1488	176	1266
1408	176	1287
1312	208	1308
1136	224	1329
1040	224	1350
976	224	1368
912	224	1389
832	240	1410
816	224	1431
816	240	1452
832	208	1473
912	208	1491
976	240	1515
1072	192	1536
1136	192	1557
1328	176	1575
1408	176	1596
1504	112	1615
1552	160	1633
1616	96	1654
1696	80	1675
1696	64	1696
1680	32	1717
1632	16	1738
1536	-64	1757
1456	-32	1775
1376	-80	1796
1280	-80	1817
1120	-112	1838
1040	-112	1859
976	-128	1878
928	-128	1901
864	-128	1922
848	-160	1942
864	-144	1963
880	-128	1980
928	-144	1998
1040	-96	2017
1120	-112	2036
1200	-80	2059
1280	-80	2079
1440	-48	2101
1520	0	2121
1568	0	2141
1616	32	2162
1664	96	2183
1648	96	2201
1632	128	2219
1584	112	2238
1536	144	2259
1472	128	2280
1312	224	2300
1216	192	2322
1152	208	2342
992	224	2363
928	224	2384
880	208	2405
848	256	2423
832	224	2444
848	224	2466
880	208	2487
928	224	2508
1040	208	2529
1136	176	2550
1216	208	2571
1296	160	2592
1440	144	2613
1520	112	2633
1568	128	2651
1600	80	2670
1632	96	2688
1616	32	2708
1600	0	2729
1552	-16	2751
1504	-32	2772
1360	-48	2793
1280	-96	2811
1200	-80	2831
1072	-96	2849
1056	-112	2868
1008	-144	2889
896	-144	2910
880	-128	2931
864	-144	2952
880	-128	2973
928	-144	2993
976	-96	3015
1040	-128	3033
1184	-96	3053
1248	-64	3072
1344	-48	3091
1408	-32	3114
1520	0	3135
1568	48	3157
1600	48	3177
1616	80	3197
1600	112	3218
1568	160	3239
1504	128	3257
1440	160	3278
1360	176	3299
1200	192	3320
1136	208	3341
1072	192	3362
944	208	3382
896	224	3403
864	224	3424
848	208	3443
864	208	3461
896	224	3482
944	208	3503
976	192	3524
1120	192	3545
1200	160	3565
1280	176	3588
1360	160	3609
1472	144	3628
1520	96	3647
1568	96	3666
1584	80	3686
1584	64	3704
1568	32	3723
1520	-16	3742
1456	-16	3768
1408	-48	3790
1264	-80	3811
1184	-96	3831
1104	-96	3853
1056	-128	3873
960	-144	3893
912	-112	3911
896	-144	3932
880	-128	3953
912	-112	3974
944	-112	3996
992	-112	4017
1056	-96	4037
1184	-64	4057
1248	-80	4076
1328	-48	4095
1392	-32	4116
1456	16	4137
1536	32	4158
1552	64	4180
1568	48	4199
1552	96	4222
1520	112	4242
1456	160	4263
1408	144	4284
1280	176	4303
1200	208	4323
1120	160	4344
1056	224	4365
944	208	4387
912	224	4408
880	192	4429
864	224	4449
880	208	4470
912	208	4491
960	192	4512
1008	192	4536
1136	192	4557
1200	160	4578
1280	160	4599
1408	128	4620
1456	112	4641
1504	112	4662
1552	64	4683
1552	48	4704
1552	16	4725
1520	16	4745
1408	-32	4765
1360	-48	4784
1296	-48	4805
1232	-96	4826
1168	-112	4847
1040	-96	4867
992	-112	4886
960	-112	4908
896	-128	4928
896	-128	4948
912	-128	4968
928	-112	4987
976	-128	5009
1072	-80	5030
1120	-96	5052
1200	-64	5073
1312	-32	5091
1392	0	5110
1440	-16	5129
1472	32	5149
1504	16	5169
1536	64	5188
1520	96	5209
1488	112	5230
1472	128	5251
1360	128	5272
1296	192	5293
1248	160	5313
1168	192	5333
1040	192	5354
992	208	5372
944	208	5390
912	208	5409
896	192	5430
880	240	5451
896	208	5472
944	208	5492
976	192	5512
1088	192	5533
1152	160	5553
1200	160	5572
1264	160	5593
1344	128	5614
1440	96	5635
1472	112	5656
1504	80	5675
1520	64	5698
1488	16	5719
1472	16	5740
1424	-32	5761
1328	-48	5782
1264	-64	5800
1200	-64	5821
1136	-96	5843
1088	-96	5864
976	-112	5885
944	-96	5906
928	-112	5927
912	-128	5948
928	-112	5969
944	-96	5989
992	-112	6009
1088	-96	6027
1152	-64	6048
1200	-64	6069
1264	-48	6090
1376	-16	6112
1424	0	6133
1456	16	6153
1488	48	6174
1504	80	6194
1488	96	6214
1456	112	6232
1424	128	6250
1376	144	6269
1328	160	6290
1200	160	6309
1136	176	6332
1072	176	6352
976	192	6372
944	192	6393
912	208	6414
896	208	6435
896	192	6453
928	192	6475
960	192	6496
992	176	6517
1104	160	6539
1168	176	6560
1232	160	6581
1280	144	6602
1392	112	6623
1424	112	6644
1456	80	6663
1472	80	6682
1472	32	6703
1456	0	6722
1424	16	6740
1392	0	6760
1328	-32	6781
1216	-64	6802
1168	-64	6823
1104	-96	6844
1056	-96	6864
976	-96	6884
960	-112	6905
944	-112	6925
928	-112	6944
960	-96	6966
976	-96	6987
1024	-96	7008
1056	-96	7029
1168	-48	7049
1232	-64	7070
1264	-16	7090
1328	-48	7108
1376	0	7129
1440	48	7150
1456	48	7171
1456	64	7193
1440	96	7214
1408	112	7234
1376	112	7254
1328	176	7275
1216	160	7294
1152	176	7313
1104	176	7334
1040	176	7355
976	192	7376
944	192	7394
912	208	7412
912	192	7433
912	192	7451
928	176	7469
976	160	7490
1024	192	7511
1072	160	7532
1120	160	7556
1248	144	7576
1296	144	7594
1344	112	7614
1376	112	7635
1424	80	7656
1440	48	7677
1456	48	7698
1440	16	7717
1376	0	7736
1344	-32	7754
1296	-32	7774
1232	-64	7792
1152	-48	7813
1152	-64	7834
1040	-80	7855
992	-96	7876
976	-96	7896
944	-112	7916
944	-112	7936
960	-96	7955
976	-96	7975
1008	-96	7993
1088	-80	8011
1136	-64	8028
1184	-48	8047
1232	-32	8066
1280	-16	8089
1328	0	8109
1392	32	8130
1424	48	8151
1424	64	8172
1440	96	8193
1392	112	8211
1360	112	8232
1312	144	8254
1296	128	8275
1168	144	8297
1120	176	8318
1072	176	8339
992	192	8360
960	176	8381
944	208	8400
928	176	8419
928	192	8437
928	176	8455
976	176	8476
1024	176	8497
1056	176	8518
1104	144	8540
1216	128	8561
1248	144	8581
1312	112	8601
1344	80	8621
1392	96	8638
1424	48	8656
1408	48	8675
1408	48	8697
1392	16	8718
1328	-32	8740
1280	-16	8760
1248	-48	8780
1200	-48	8801
1104	-80	8821
1056	-96	8840
1024	-96	8858
992	-96	8877
960	-112	8899
960	-112	8920
960	-96	8941
976	-96	8961
992	-80	8981
1072	-80	9002
1104	-64	9023
1168	-48	9044
1200	-48	9062
1312	-16	9083
1344	16	9103
1360	16	9126
1392	48	9147
1408	80	9168
1392	80	9189
1376	96	9210
1360	112	9231
1280	144	9251
1232	144	9270
1184	160	9291
1136	160	9312
1040	176	9334
1008	176	9355
976	176	9376
944	176	9397
944	176	9418
944	192	9439
960	176	9458
976	176	9478
1040	160	9499
1088	160	9520
1136	144	9541
1184	144	9562
1280	128	9581
1312	112	9603
1344	96	9624
1392	64	9644
1392	48	9664
1392	48	9682
1376	16	9701
1360	16	9720
1328	-16	9738
1232	-32	9756
1200	-48	9776
1152	-64	9798
1104	-80	9817
1072	-80	9837
1008	-96	9858
976	-96	9877
976	-96	9896
960	-96	9914
960	-96	9934
992	-80	9955
1024	-96	9976
1056	-64	9996
1104	-64	10016
1184	-32	10035
1232	-32	10054
1280	-16	10072
1312	0	10091
1344	16	10113
1376	48	10134
1376	64	10156
1376	80	10176
1360	80	10194
