1600	-32	19
1728	16	39
1760	96	60
1712	160	81
1632	208	99
1488	240	121
1344	304	140
1040	352	162
944	352	183
848	384	204
784	368	225
960	256	243
976	336	264
1104	288	285
1248	304	306
1376	208	327
1632	176	347
1696	112	367
1712	64	387
1632	-48	406
1520	-112	427
1376	-176	448
1248	-192	469
1104	-288	490
928	-272	511
896	-288	532
912	-272	552
1040	-240	573
1168	-208	593
1296	-160	612
1424	-128	634
1536	-80	655
1664	32	677
1696	96	698
1616	160	718
1568	256	740
1312	288	761
1168	304	782
1056	320	803
880	352	824
848	352	842
848	336	863
912	336	884
992	304	905
1232	256	926
1376	240	947
1504	192	965
1568	144	983
1632	48	1004
1648	16	1025
1552	-64	1045
1440	-128	1063
1328	-160	1085
1088	-208	1106
992	-256	1127
928	-256	1148
928	-240	1169
976	-240	1190
1056	-224	1210
1168	-192	1229
1296	-96	1248
1504	-48	1266
1584	-16	1285
1616	48	1306
1616	96	1327
1568	160	1349
1392	240	1370
1264	272	1390
1136	304	1410
944	336	1430
880	336	1451
864	336	1469
880	336	1487
928	304	1510
1120	272	1529
1232	256	1549
1376	224	1570
1472	176	1590
1536	96	1611
1600	48	1632
1568	-32	1652
1488	-64	1671
1392	-112	1693
1168	-192	1714
1072	-208	1735
992	-240	1756
944	-256	1775
976	-240	1797
1008	-224	1818
1088	-192	1839
1296	-128	1857
1392	-96	1878
1488	-48	1899
1552	0	1920
1568	112	1941
1504	160	1962
1440	192	1983
1344	240	2003
1216	288	2022
1008	320	2041
944	336	2063
880	320	2083
880	336	2104
976	304	2125
1040	288	2145
1152	256	2168
1360	192	2189
1456	160	2210
1520	112	2228
1552	64	2248
1536	16	2269
1424	-80	2290
1328	-128	2311
1232	-160	2332
1056	-208	2353
976	-240	2374
960	-240	2395
944	-240	2416
1040	-208	2436
1104	-176	2456
1200	-144	2476
1296	-112	2496
1472	-16	2515
1504	32	2535
1520	80	2556
1504	128	2577
1376	208	2598
1264	240	2617
1168	272	2638
1072	288	2658
928	320	2679
896	320	2697
896	304	2715
928	304	2734
992	288	2755
1072	240	2775
1264	224	2798
1360	176	2819
1440	128	2840
1504	48	2861
1488	16	2882
1440	-48	2901
1360	-80	2921
1280	-128	2943
1104	-192	2964
1024	-208	2986
976	-224	3007
960	-208	3034
992	-208	3055
1056	-176	3076
1216	-128	3097
1312	-96	3115
1376	-64	3136
1456	0	3158
1472	80	3179
1456	128	3201
1392	176	3222
1312	208	3243
1136	256	3264
1040	288	3285
976	304	3306
928	304	3326
928	288	3346
976	272	3365
1024	272	3386
1104	256	3407
1280	192	3429
1360	144	3450
1424	112	3470
1456	80	3491
1440	-16	3511
1376	-64	3531
1312	-96	3548
1216	-128	3569
1072	-192	3591
1008	-208	3612
976	-224	3634
976	-192	3655
1024	-192	3675
1088	-160	3695
1168	-144	3714
1248	-112	3733
1376	-16	3751
1424	16	3770
1440	64	3791
1440	112	3812
1392	144	3833
1248	208	3853
1168	240	3871
1088	256	3890
1008	272	3909
960	288	3927
944	272	3948
944	272	3969
1008	272	3990
1072	256	4011
1216	208	4031
1312	160	4051
1360	128	4072
1408	96	4093
1408	0	4114
1376	-32	4133
1328	-80	4152
1248	-112	4173
1104	-160	4194
1056	-176	4215
1008	-208	4236
992	-208	4256
1008	-176	4277
1056	-160	4298
1120	-128	4316
1184	-112	4338
1328	-48	4359
1376	0	4381
1392	32	4402
1392	112	4423
1328	160	4444
1264	192	4465
1184	208	4486
1120	256	4506
992	272	4525
960	272	4546
944	272	4568
944	272	4589
1040	240	4610
1104	224	4629
1184	208	4647
1248	176	4667
1312	144	4688
1376	64	4708
1392	32	4728
1360	-16	4748
1328	-48	4766
1200	-128	4785
1136	-144	4803
1072	-176	4823
1024	-176	4844
1008	-192	4865
1008	-176	4886
1040	-160	4906
1088	-144	4925
1152	-112	4944
1280	-64	4965
1328	-16	4987
1360	16	5008
1376	64	5029
1328	128	5048
1280	160	5071
1200	192	5091
1152	224	5111
1024	256	5131
976	272	5149
960	272	5170
960	256	5191
1024	240	5212
1072	224	5233
1136	208	5253
1200	176	5273
1312	112	5295
1328	80	5314
1344	32	5335
1344	-32	5356
1264	-80	5374
1216	-96	5396
1152	-128	5415
1104	-144	5438
1008	-176	5459
1008	-176	5480
1008	-160	5501
1040	-128	5522
1120	-112	5477
1184	-96	5497
1232	-64	5516
1280	-32	5537
1344	48	5558
1328	80	5579
1312	128	5601
1216	176	5621
1152	192	5641
1088	224	5661
1040	240	5682
976	256	5700
960	256	5718
976	240	5737
1008	240	5757
1056	224	5779
1104	208	5800
1216	160	5820
1264	128	5840
1312	96	5861
1328	16	5882
1296	0	5903
1264	-64	5921
1200	-96	5942
1168	-96	5963
1072	-144	5984
