0.881872	19
0.818353	35
0.840288	54
0.830821	72
0.785398	90
-0.126973	109
0.0	125
-0.193959	145
-0.380506	165
-0.352309	181
0.0867383	197
-0.169413	216
-0.16324	234
0.0776215	251
-0.155595	266
0.117109	282
-0.151972	300
0.0607945	319
0.0438316	335
-0.0168051	352
0.109727	369
-0.0341747	386
0.0713074	403
0.0678568	419
0.154997	437
0.0665682	455
0.204421	472
0.119429	489
0.214061	506
0.206683	523
0.226799	539
0.339293	555
0.225277	570
0.341615	585
0.321751	604
0.301619	622
0.308931	639
0.254368	658
0.200653	673
0.197396	694
0.167432	711
0.140102	728
0.128697	745
0.0975158	762
0.101689	779
0.0576284	797
0.0454233	814
0.0442189	831
0.0173896	849
0.0258563	866
-0.00884933	884
-0.027516	900
-0.0190453	917
-0.0403821	936
-0.0751272	954
-0.0696546	971
-0.113435	988
-0.109153	1005
-0.135528	1020
-0.194241	1040
-0.141897	1056
-0.226799	1073
-0.225277	1089
-0.249979	1106
-0.181649	1123
-0.212432	1141
-0.186487	1158
-0.153945	1173
-0.141897	1192
-0.115427	1208
-0.106265	1224
-0.0730405	1243
-0.0680765	1261
-0.0420804	1279
-0.029991	1296
0.0285637	1313
0.0	1328
0.0267793	1348
0.0353834	1364
0.0446132	1380
0.0732631	1399
0.0760435	1416
0.0897582	1433
0.116491	1450
0.11444	1467
0.14889	1483
0.160763	1501
0.186223	1517
0.222082	1532
0.220494	1552
0.254368	1569
0.308931	1587
0.315215	1603
0.229904	1621
0.297064	1637
0.249587	1654
0.214815	1671
0.216874	1688
0.167642	1705
0.169778	1721
0.129147	1738
0.119904	1756
0.0886559	1774
0.069886	1791
0.0570808	1808
0.0554985	1825
0.0180161	1842
0.0180161	1860
0.00900877	1876
-0.00925899	1893
-0.0190453	1912
-0.0395833	1930
-0.0520363	1948
-0.0658388	1966
-0.0831412	1983
-0.124355	2000
-0.120624	2017
-0.162489	2034
-0.173671	2051
-0.186487	2067
-0.212432	2085
-0.181649	2100
-0.235545	2116
-0.197396	2134
-0.189988	2154
-0.179853	2171
-0.134771	2187
-0.139709	2204
-0.101103	2223
-0.0862056	2241
-0.0459446	2259
-0.0217357	2276
-0.0509762	2293
-0.00980361	2311
0.0190453	2328
-0.00934552	2345
0.0366808	2363
0.0462633	2379
0.046695	2398
0.0576284	2415
0.0897582	2433
0.0996687	2451
0.128697	2468
0.125913	2484
0.178631	2501
0.177225	2518
0.191184	2534
0.240846	2552
0.236245	2568
0.26791	2585
0.259332	2605
0.283794	2629
0.2783	2644
0.235545	2664
0.222661	2681
0.194241	2700
0.179853	2718
0.146012	2736
0.134977	2753
0.119904	2770
0.0916961	2787
0.0849018	2803
0.0611482	2820
0.0593362	2836
0.0380768	2855
0.0186894	2873
0.0	2890
-0.00970843	2907
-0.029991	2924
-0.030918	2940
-0.0542944	2963
-0.0688565	2983
-0.0872777	2999
-0.106265	3018
-0.113792	3035
-0.137587	3050
-0.14889	3067
-0.176709	3083
-0.183111	3101
-0.193622	3120
-0.212432	3137
-0.171379	3153
-0.183111	3172
-0.153945	3189
-0.130403	3207
-0.120624	3224
-0.0982739	3241
-0.0918461	3259
-0.0487418	3274
-0.0574081	3295
-0.0208303	3311
-0.0101007	3330
0.00970843	3347
0.0190453	3364
0.0384426	3384
0.0384426	3400
0.0587558	3420
0.0705896	3441
0.0985805	3462
0.115759	3478
0.124355	3498
0.145628	3515
0.169778	3533
0.18256	3552
0.213369	3568
0.236245	3586
0.244979	3602
0.254368	3619
0.254368	3637
0.249587	3654
0.222661	3672
0.214815	3688
0.184324	3706
0.172861	3721
0.160375	3738
0.136139	3758
0.125913	3775
0.0949517	3792
0.0743309	3808
0.0617769	3824
0.0499584	3843
0.0294033	3860
0.0196053	3878
0.00970843	3895
0.0	3912
-0.0201993	3929
-0.0312398	3948
-0.0434509	3965
-0.0688565	3981
-0.0713074	4000
-0.0918461	4017
-0.11884	4032
-0.11884	4049
-0.151375	4069
-0.176709	4087
-0.183111	4104
-0.186487	4121
-0.189988	4138
-0.189988	4154
-0.165149	4171
-0.156602	4188
-0.132551	4206
-0.124355	4223
-0.0880074	4306
-0.0767719	4323
-0.0475831	4339
-0.0454233	4356
-0.0217357	4375
-0.0105259	4393
0.0	4414
0.00999967	4430
0.029991	4447
0.0395833	4463
0.0399787	4480
0.0713074	4496
0.0735513	4511
0.0886559	4526
0.104272	4545
0.13335	4563
0.153708	4581
0.162727	4600
0.191184	4616
0.200653	4634
0.232104	4651
0.222661	4668
0.249587	4685
0.249587	4700
0.226799	4717
0.222661	4736
0.214815	4754
0.170735	4771
0.165149	4788
0.139925	4805
0.117872	4820
0.112029	4838
0.0812163	4854
0.0784901	4870
0.0537117	4891
0.0520363	4909
0.0407937	4926
0.0201993	4943
0.0101007	4960
0.0	4976
0.0	4994
-0.0439278	5011
-0.0459446	5029
-0.0730405	5047
-0.0767719	5064
-0.0955981	5082
-0.117109	5099
-0.124355	5116
-0.146484	5132
-0.156602	5150
-0.159352	5167
-0.165149	5184
-0.186487	5201
-0.144442	5218
-0.156602	5233
-0.116142	5251
-0.126308	5270
-0.1041	5287
-0.0843067	5305
-0.078784	5321
-0.0493426	5339
-0.0352795	5356
-0.0224681	5373
-0.0108691	5390
0.0	5406
0.0103089	5424
0.0407937	5440
0.0412138	5458
0.0630741	5475
0.0644268	5492
0.0896467	5507
0.0938412	5522
0.110657	5539
0.130827	5555
0.138006	5573
0.160375	5591
0.170212	5608
0.197396	5626
0.207496	5643
0.214815	5659
0.226799	5675
0.222661	5691
0.218669	5710
0.193959	5727
0.204018	5742
0.159913	5760
0.165149	5779
0.12787	5795
0.121027	5813
0.113435	5829
0.0841382	5845
0.0802868	5861
0.0554985	5880
0.0537117	5898
0.0210495	5916
0.0206156	5932
0.0	5949
-0.0106379	5964
-0.0217357	5984
-0.0336951	6002
-0.0470241	6019
-0.0609002	6035
-0.0777649	6052
-0.0820074	6071
-0.101103	6089
-0.122461	6106
-0.128323	6123
-0.141897	6141
-0.162199	6158
-0.162199	6176
-0.162199	6192
-0.141897	6209
-0.153945	6228
-0.132551	6246
-0.110657	6262
-0.105666	6280
-0.0855053	6297
-0.0665682	6312
-0.0505897	6331
-0.0361288	6347
-0.0116274	6362
0.0	6381
0.0106379	6398
0.0210495	6413
0.0315685	6430
0.0420804	6449
0.0537117	6465
0.0767719	6483
0.0802868	6500
0.0949517	6516
0.0996687	6532
0.117872	6553
0.138006	6571
0.170212	6588
0.18132	6605
0.187429	6621
0.193959	6640
0.218669	6657
0.218669	6675
0.218669	6692
0.214815	6709
0.190639	6726
0.184324	6743
0.159913	6760
0.152649	6775
0.12787	6791
0.109153	6811
0.0851594	6829
0.0821675	6846
0.0680765	6862
0.0554985	6879
0.0429842	6895
0.0212734	6913
0.0212734	6929
0.0	6946
0.0	6963
-0.0222186	6980
-0.0344691	6998
-0.0594537	7015
-0.078784	7030
-0.078784	7046
-0.0969176	7064
-0.107279	7083
-0.128323	7098
-0.134771	7114
-0.13944	7132
-0.141897	7149
-0.159352	7165
-0.159352	7185
-0.13944	7202
-0.137066	7221
-0.114254	7239
-0.110657	7256
-0.0744888	7275
-0.067465	7291
-0.0519014	7309
-0.036569	7326
-0.0235251	7342
-0.0113631	7357
0.0	7372
0.0108691	7387
0.0107523	7404
0.0429842	7423
0.0434509	7444
0.0548899	7460
0.0680765	7480
0.0960887	7496
0.100922	7511
0.119429	7530
0.126088	7548
0.14816	7566
0.154997	7585
0.162489	7601
0.187429	7619
0.193959	7638
0.200954	7654
0.197396	7674
0.193959	7691
0.173671	7710
0.18132	7728
0.144154	7744
0.150371	7763
0.129703	7779
0.109153	7800
0.0862056	7821
0.0713074	7837
0.0574081	7857
0.0449136	7874
0.0329551	7893
0.0217357	7911
0.0108691	7928
0.0	7948
-0.0229845	7964
-0.0352795	7983
-0.0487418	7999
-0.064015	8016
-0.0665682	8035
-0.0831412	8053
-0.10258	8070
-0.107279	8087
-0.112427	8104
-0.132551	8119
-0.137066	8139
-0.13944	8156
-0.13944	8174
-0.122195	8191
-0.134771	8209
-0.114254	8227
-0.108942	8244
-0.089314	8261
-0.0713074	8278
-0.067465	8296
-0.0389413	8312
-0.0370201	8328
-0.0119042	8347
-0.0116274	8365
0.0111107	8380
0.0111107	8395
0.0329551	8416
0.0444152	8433
0.0567572	8450
0.0696546	8466
0.0841382	8483
0.0996687	8501
0.103525	8520
0.122669	8537
0.12787	8555
0.14816	8572
0.154997	8590
0.187429	8607
0.176709	8624
0.193959	8641
0.193959	8657
0.193959	8675
0.173671	8690
0.167896	8706
0.162489	8726
0.139709	8744
