1.07383	27
1.046	52
1.03829	79
1.06663	106
1.07383	133
1.05165	160
1.05924	186
1.046	212
1.05165	238
1.05165	265
1.05165	292
0.98716	317
1.03038	344
1.03584	371
1.06663	398
1.05924	425
1.05351	452
1.02225	479
1.0158	506
0.540419	533
-0.291457	560
-0.503626	587
-0.394791	614
-0.0996687	641
-0.210326	668
0.0416426	694
0.0347686	720
-0.0322469	747
0.0779666	773
0.0779666	800
0.0312398	827
0.070197	854
0.0817844	880
0.105377	906
0.15824	933
0.199993	960
0.257324	987
0.333945	1014
0.453339	1041
0.452778	1066
0.385157	1091
0.307046	1120
0.197396	1147
0.220494	1174
0.171628	1200
0.0954537	1227
0.135094	1253
0.0671259	1279
0.0634069	1305
0.0468407	1331
0.0	1358
-0.0156237	1386
-0.0085468	1412
-0.0719477	1438
-0.105984	1464
-0.0949517	1490
-0.18256	1517
-0.167896	1544
-0.249979	1571
-0.335639	1602
-0.307046	1629
-0.244979	1656
-0.133811	1684
-0.241118	1712
-0.116355	1739
-0.0429842	1765
-0.0782711	1791
-0.0256354	1816
-0.00806434	1844
0.0312398	1871
0.0468407	1898
0.103627	1925
0.0582673	1951
0.112728	1977
0.186689	2003
0.14889	2030
0.233743	2057
0.2783	2083
0.334737	2110
0.473356	2137
0.502843	2163
0.308053	2190
0.365747	2217
0.291457	2244
0.162727	2271
0.16324	2297
0.0964738	2323
0.0732631	2348
0.078784	2375
0.040628	2402
0.0157467	2429
0.0	2456
-0.0172397	2482
-0.0450146	2508
-0.0735513	2533
-0.103082	2560
-0.167432	2587
-0.156602	2614
-0.249587	2640
-0.281232	2666
-0.272146	2693
-0.179853	2719
-0.249979	2746
-0.13944	2773
-0.0934768	2803
-0.114877	2830
-0.0531414	2857
-0.0391956	2885
-0.0263097	2912
0.00819654	2939
0.0243854	2966
0.0499584	2993
0.0774311	3019
0.104381	3045
0.121842	3071
0.14531	3098
0.205991	3125
0.244979	3151
0.291457	3179
0.315215	3205
0.350728	3231
0.335639	3257
0.289504	3284
0.262995	3311
0.215358	3342
0.152649	3369
0.148328	3396
0.10956	3421
0.0618678	3450
0.0516781	3476
0.0249948	3504
0.00833314	3531
-0.0176973	3557
-0.027516	3583
-0.0624188	3608
-0.0896467	3635
-0.109153	3662
-0.14889	3690
-0.218669	3717
-0.229904	3743
-0.255182	3769
-0.255182	3795
-0.226799	3821
-0.173671	3848
-0.131588	3875
-0.07983	3900
-0.0444152	3927
-0.0520363	3953
-0.00925899	3979
-0.00884933	4006
0.0085468	4033
0.0521266	4060
0.0706785	4086
0.0880074	4112
0.133227	4138
0.157228	4165
0.171628	4192
0.241118	4219
0.304001	4245
0.264488	4270
0.328553	4298
0.301619	4324
0.259332	4351
0.280838	4378
0.203493	4405
0.155868	4433
0.130211	4463
0.11292	4489
0.0581867	4516
0.0624188	4543
0.0347686	4570
0.0	4596
-0.00917405	4623
-0.0475831	4649
-0.0751272	4674
-0.0696546	4701
-0.122669	4728
-0.194241	4755
-0.144442	4782
-0.2783	4808
-0.189199	4834
-0.225277	4860
-0.21655	4887
-0.137066	4914
-0.0949517	4946
-0.121027	4973
-0.0454233	5000
0.0101007	5027
-0.0380768	5056
0.00900877	5081
0.0356991	5109
0.0363476	5135
0.0672063	5161
0.110657	5186
0.125769	5213
0.173246	5240
0.205991	5267
0.206683	5294
0.244979	5321
0.289504	5347
0.295441	5374
0.244979	5400
0.291457	5427
0.216874	5454
0.197396	5480
0.156602	5507
0.119904	5533
0.0944549	5559
0.0760435	5586
0.046695	5613
0.0180161	5640
0.00917405	5666
-0.0288382	5627
-0.0199973	5654
-0.0561208	5680
-0.103525	5707
-0.0982739	5733
-0.130403	5759
-0.193959	5786
-0.197396	5813
-0.240171	5840
-0.21655	5866
-0.197396	5892
-0.132551	5917
-0.113792	5944
-0.07983	5971
-0.0454233	5998
-0.0429842	6025
0.0	6051
0.0	6077
0.0277706	6103
0.0565434	6130
0.0678568	6157
0.0849018	6183
0.122972	6220
0.141897	6247
0.167432	6273
0.225601	6299
0.228103	6326
0.254368	6353
0.283794	6380
0.264488	6407
0.249587	6433
0.224235	6459
0.177225	6487
0.138006	6513
0.106736	6539
0.100781	6566
0.0705896	6593
0.0587558	6623
0.0282943	6650
0.0	6675
-0.00970843	6705
-0.0315685	6732
-0.0704713	6759
-0.0748598	6785
-0.10258	6812
-0.141897	6838
-0.162199	6864
-0.204642	6890
-0.212432	6917
-0.155595	6947
-0.197396	6976
-0.159913	7003
-0.089314	7029
-0.0895038	7055
-0.0454233	7082
-0.0106379	7109
0.0	7136
0.019415	7162
0.0576284	7189
0.0485056	7215
0.0713074	7242
0.11189	7269
0.106736	7297
0.14956	7323
0.188897	7349
0.204018	7375
0.249252	7402
0.273009	7429
0.254368	7456
0.254368	7482
0.261714	7507
0.18132	7535
0.155868	7562
0.145628	7589
0.0938412	7616
0.0996687	7643
0.0611482	7669
0.0294033	7695
0.029118	7722
0.0	7749
-0.0204053	7775
-0.0444152	7802
-0.0704713	7829
-0.0943139	7855
-0.122461	7881
-0.14889	7907
-0.165149	7934
-0.189988	7960
-0.189988	7988
-0.186487	8014
-0.156602	8040
-0.114254	8066
-0.113792	8093
-0.0505897	8120
-0.0352795	8147
-0.0215021	8174
0.0103089	8200
0.029991	8226
0.0395833	8252
0.060532	8278
0.0975158	8307
0.0906599	8334
0.140102	8360
0.172191	8386
0.185348	8412
0.211093	8438
0.236245	8465
0.249587	8492
0.249587	8517
0.236245	8544
0.193959	8569
0.185348	8598
0.136139	8624
0.114877	8652
0.0802868	8679
0.0767719	8706
0.0412138	8732
0.0403821	8758
0.0101007	8784
-0.0104163	8810
-0.0325971	8837
-0.0475831	8864
-0.0748598	8890
-0.0996687	8916
-0.120624	8942
-0.134771	8968
-0.162199	8995
-0.168207	9022
-0.149812	9048
-0.144442	9075
-0.114254	9101
-0.122461	9127
-0.0820074	9154
-0.064015	9181
-0.0344691	9208
-0.0106379	9235
0.0104163	9261
0.0306027	9287
0.0515008	9314
0.0849018	9341
0.0876867	9368
0.108012	9395
0.140102	9424
0.143925	9451
0.17841	9478
0.207496	9505
0.222661	9532
0.226799	9559
0.222661	9585
0.211093	9613
0.197396	9639
0.160375	9665
0.124355	9692
0.0984462	9719
0.0784901	9745
0.0651251	9771
0.0312398	9796
0.030918	9823
0.0	9850
-0.0215021	9877
-0.0229845	9904
-0.0758038	9931
-0.067465	9960
-0.105666	9987
-0.128323	10014
-0.141897	10041
-0.165149	10069
-0.147078	10096
-0.159352	10123
-0.118092	10149
-0.107279	10175
-0.0723373	10205
-0.0519014	10232
-0.0235251	10259
-0.0112355	10286
0.0	10312
0.0315685	10338
0.0420804	10364
0.0767719	10390
0.0793783	10417
0.110657	10444
0.129147	10471
0.146012	10497
0.17841	10524
0.204018	10550
0.218669	10575
0.222661	10602
0.218669	10629
0.193959	10656
0.162489	10682
0.154997	10708
0.124355	10733
0.0872777	10760
0.0949517	10787
0.0554985	10814
0.0434509	10841
0.0212734	10867
0.0106379	10893
-0.0219745	10919
-0.0352795	10946
-0.0493426	10972
-0.0820074	10999
-0.0867383	11025
-0.128323	11051
-0.134771	11077
-0.159352	11103
-0.183111	11130
-0.126592	11157
-0.132551	11183
-0.0964738	11209
-0.0723373	11235
-0.0683863	11261
-0.0370201	11288
-0.0352795	11314
-0.0111107	11342
0.0215021	11368
0.0322469	11394
0.0548899	11420
0.0793783	11446
0.108012	11473
0.113435	11500
0.139925	11527
0.162727	11557
0.17841	11584
0.193959	11611
0.218669	11638
0.218669	11669
0.193959	11696
0.146484	11722
0.167642	11748
0.124355	11774
0.117872	11801
0.0841382	11828
0.0688565	11855
0.0439278	11881
0.0325971	11907
0.0108691	11933
-0.0227234	11959
-0.0232516	11986
-0.0632068	12013
-0.0665682	12040
-0.0880074	12066
-0.108942	12092
-0.118092	12118
-0.141897	12144
-0.141897	12171
-0.124355	12198
-0.134771	12225
-0.0949517	12251
-0.105666	12277
-0.0683863	12303
-0.0519014	12330
-0.023805	12357
0.0	12384
0.0222186	12411
0.0439278	12437
0.0444152	12463
0.0812163	12488
0.0831412	12516
0.103525	12543
0.141897	12570
0.150371	12596
0.165149	12622
0.204018	12648
0.214815	12675
0.197396	12702
0.193959	12729
0.170735	12761
0.157417	12787
0.129703	12813
0.109153	12839
0.0872777	12865
0.0587558	12892
0.0459446	12919
0.0222186	12945
0.0111107	12971
-0.0113631	12998
-0.0235251	13024
-0.0374824	13051
-0.0683863	13078
-0.0855053	13104
-0.108942	13131
-0.114254	13157
-0.13944	13182
-0.13944	13209
-0.122195	13236
-0.137066	13264
-0.0964738	13296
-0.089314	13323
