1120	-64	19
1248	-80	39
1456	16	60
1584	-128	78
1680	64	96
1728	32	114
1792	0	133
1824	112	152
1840	48	171
1808	128	192
1760	128	213
1680	192	234
1584	128	255
1376	192	274
1280	208	293
1168	240	312
1088	208	333
976	256	351
832	256	373
816	256	394
768	224	415
768	288	436
800	224	457
848	240	478
928	192	499
992	256	520
1200	240	541
1296	160	562
1392	176	583
1488	192	604
1664	176	625
1744	80	645
1776	112	664
1808	64	685
1792	48	706
1744	0	727
1696	0	748
1616	-48	767
1440	-80	790
1344	-96	811
1248	-96	832
1152	-128	853
992	-144	874
912	-144	894
864	-160	912
816	-160	931
816	-176	950
832	-128	970
864	-160	991
912	-128	1013
992	-112	1032
1152	-80	1053
1248	-80	1073
1360	-80	1093
1440	-32	1111
1600	-16	1133
1664	16	1154
1744	48	1176
1760	48	1197
1776	112	1218
1728	128	1238
1680	144	1258
1616	160	1276
1456	192	1296
1360	224	1314
1264	192	1332
1168	224	1353
1072	208	1374
928	240	1396
864	224	1417
816	240	1436
800	224	1459
800	224	1480
832	224	1503
880	240	1522
960	208	1541
1104	192	1560
1168	192	1582
1280	208	1603
1376	160	1624
1552	144	1645
1616	128	1664
1696	128	1686
1728	64	1707
1744	32	1728
1712	32	1749
1680	16	1769
1632	-32	1789
1488	-48	1808
1392	-64	1829
1312	-96	1850
1216	-96	1871
1040	-128	1892
960	-144	1913
912	-144	1933
864	-176	1953
832	-144	1974
848	-160	1993
848	-128	2014
880	-144	2033
1008	-112	2056
1088	-112	2078
1168	-80	2099
1344	-64	2119
1424	-48	2139
1520	-16	2159
1568	0	2177
1632	32	2195
1680	64	2214
1728	112	2236
1712	80	2257
1664	144	2279
1616	160	2298
1472	176	2320
1408	192	2340
1312	192	2361
1216	240	2382
1056	192	2400
976	240	2421
912	224	2442
864	224	2463
832	224	2484
832	240	2505
832	208	2526
896	192	2544
960	224	2562
1040	192	2583
1104	192	2604
1200	208	2625
1296	192	2645
1456	144	2664
1520	144	2685
1584	96	2706
1648	112	2727
1696	64	2748
1696	48	2769
1648	-16	2788
1616	32	2807
1488	-96	2827
1424	0	2846
1360	-80	2864
1264	-96	2885
1168	-96	2906
1024	-128	2927
960	-144	2948
912	-96	2969
880	-176	2989
848	-128	3011
864	-160	3029
880	-112	3046
928	-128	3065
1040	-112	3083
1120	-112	3103
1200	-80	3124
1280	-48	3146
1360	-48	3166
1504	0	3186
1568	16	3206
1600	0	3225
1632	64	3244
1648	80	3262
1632	112	3281
1600	128	3303
1552	144	3324
1488	160	3345
1328	208	3366
1264	160	3384
1200	176	3403
1088	256	3421
1024	176	3442
896	256	3461
864	192	3482
848	224	3504
832	240	3525
848	192	3547
896	240	3568
960	192	3588
1008	192	3608
1168	160	3626
1232	192	3646
1328	144	3664
1392	144	3682
1456	144	3704
1520	112	3724
1600	80	3745
1632	80	3766
1632	32	3786
1584	16	3806
1536	0	3827
1472	-32	3848
1440	-64	3869
1264	-64	3887
1200	-96	3906
1120	-96	3925
1056	-112	3944
992	-128	3965
896	-128	3986
880	-144	4007
880	-144	4028
880	-128	4049
928	-128	4069
976	-80	4088
1024	-128	4109
1088	-96	4131
1152	-80	4152
1280	-48	4173
1376	-16	4193
1440	-16	4215
1552	16	4236
1584	48	4256
1600	64	4276
1600	80	4296
1552	96	4314
1504	128	4335
1472	144	4355
1408	160	4378
1264	160	4399
1232	224	4419
1120	176	4439
1024	240	4459
944	192	4479
896	224	4500
864	192	4518
864	240	4539
864	192	4559
912	240	4578
944	176	4596
992	192	4617
1056	208	4637
1216	160	4658
1280	160	4679
1344	144	4698
1424	128	4717
1472	128	4739
1552	80	4760
1568	80	4781
1584	48	4803
1552	16	4822
1520	0	4844
1472	-16	4865
1408	-32	4886
1280	-80	4907
1200	-64	4928
1136	-96	4946
1072	-112	4967
1024	-128	4988
928	-112	5009
896	-128	5028
896	-128	5050
896	-128	5071
944	-112	5092
976	-96	5113
1024	-128	5133
1136	-112	5151
1216	-64	5172
1280	-64	5191
1328	-48	5209
1408	0	5230
1504	48	5251
1552	16	5271
1552	80	5292
1568	64	5312
1520	128	5331
1504	112	5350
1456	144	5372
1392	128	5393
1264	160	5415
1184	176	5437
1120	192	5456
1072	176	5479
960	192	5500
912	224	5520
896	208	5469
880	192	5487
864	208	5508
880	192	5529
944	176	5548
992	192	5566
1040	192	5586
1104	160	5607
1248	160	5628
1312	160	5649
1376	128	5670
1440	128	5690
1472	80	5709
1520	96	5731
1552	32	5751
1536	64	5773
1520	32	5795
1456	-32	5814
1392	-48	5837
1344	0	5858
1216	-32	5879
1152	-96	5899
1088	-112	5919
1024	-96	5943
944	-96	5964
928	-144	5986
896	-112	6007
912	-128	6026
928	-96	6049
976	-128	6069
1008	-80	6089
1120	-64	6109
1200	-48	6127
1248	-96	6149
1312	16	6170
1424	16	6190
1456	32	6211
1504	32	6232
1520	64	6252
1520	112	6272
1504	80	6292
1472	144	6312
1424	128	6331
1312	160	6349
1248	144	6368
1168	208	6389
1120	144	6410
1072	208	6431
960	160	6451
928	240	6471
896	176	6492
896	208	6513
896	192	6532
912	176	6551
960	192	6572
992	208	6591
1040	192	6614
1184	160	6636
1232	160	6655
1296	160	6678
1392	128	6699
1440	96	6720
1472	112	6741
1504	32	6762
1504	32	6782
1488	-16	6800
1456	32	6818
1408	-32	6837
1360	-16	6858
1264	-48	6879
1184	-64	6900
1120	-96	6920
1072	-96	6941
992	-96	6962
960	-128	6980
928	-112	7001
912	-80	7022
928	-96	7043
960	-80	7065
