1056	32	19
1040	128	39
1056	80	60
1056	80	81
1056	32	99
1040	112	120
1056	32	140
1056	48	159
1040	64	179
1056	80	200
1056	32	221
1056	112	240
1056	80	263
1056	48	284
1056	48	305
1040	96	326
1056	96	346
1056	32	364
1056	64	385
1056	64	406
1056	80	427
1056	32	448
1040	80	469
1056	48	487
1056	64	506
1056	48	525
1056	64	545
1056	48	565
1040	80	584
1056	64	606
1056	64	627
1056	64	646
1056	80	669
1056	80	689
1056	64	709
1056	64	729
1040	64	753
1040	80	771
1056	48	790
1056	80	812
1056	64	833
1040	64	855
1056	64	874
1056	80	896
1056	64	916
1056	64	937
1056	64	955
1056	80	973
1056	64	992
1040	80	1013
1056	64	1032
1056	64	1055
1056	64	1075
1056	80	1096
1056	80	1117
1056	64	1138
1056	64	1159
1056	64	1180
1056	64	1198
1056	48	1220
1056	64	1241
1056	64	1262
1056	64	1283
1040	64	1304
1072	64	1324
1040	64	1346
1056	64	1367
1056	48	1386
1056	64	1406
1056	48	1427
1056	48	1448
1056	64	1469
1056	48	1489
1056	48	1510
1040	64	1531
1056	64	1552
1056	64	1572
1056	64	1592
1056	80	1612
1040	64	1632
1056	64	1651
1040	64	1673
1056	64	1694
1056	64	1715
1040	64	1736
1056	64	1756
1056	64	1776
1040	80	1797
1056	80	1818
1040	64	1836
1040	64	1858
1056	64	1877
1056	64	1895
1056	64	1915
1056	64	1936
1056	64	1956
1056	80	1976
1040	64	1996
1056	64	2015
1056	64	2035
1040	64	2057
1072	64	2078
1056	64	2099
1056	64	2120
1056	64	2140
1056	64	2163
1056	64	2184
1040	64	2205
1056	64	2223
1056	64	2243
1056	64	2265
1040	64	2286
1040	64	2307
1056	64	2329
1056	64	2350
1056	64	2372
1056	64	2393
1056	64	2414
1056	64	2434
1040	64	2454
1056	64	2474
1040	64	2493
1040	64	2511
1056	64	2532
1056	64	2553
1056	64	2574
1056	64	2595
1056	64	2615
1056	64	2637
1056	64	2658
1040	80	2679
1056	64	2700
1056	64	2721
1056	64	2739
1040	64	2761
1056	64	2782
1056	64	2803
1056	64	2824
1056	64	2843
1056	64	2862
1056	64	2880
1056	64	2899
1056	64	2918
1056	64	2937
1040	64	2955
1056	64	2976
1056	64	2997
1056	64	3018
1056	64	3037
1056	64	3060
1072	64	3081
1024	64	3102
1056	64	3122
1056	64	3142
1040	64	3162
1056	64	3182
1040	64	3200
1056	64	3221
1040	64	3242
1040	64	3264
1072	48	3285
1040	64	3306
1056	64	3326
1056	64	3347
1040	64	3368
1056	64	3387
1056	64	3406
1056	64	3427
1056	64	3447
1056	64	3468
1056	64	3489
1040	64	3508
1056	64	3531
1056	64	3552
1056	64	3571
1056	64	3594
1056	64	3615
1056	64	3636
1056	64	3656
1056	80	3674
1056	64	3696
1056	64	3717
1056	64	3738
1056	64	3759
1056	64	3780
1056	64	3800
1056	64	3821
1056	64	3841
1040	64	3858
1056	64	3878
1056	64	3897
1056	64	3917
1040	64	3938
1056	64	3960
1056	64	3981
1056	64	4002
1056	64	4020
1040	64	4039
1056	64	4057
1056	64	4077
1056	64	4095
1056	64	4115
1040	64	4136
1056	64	4157
1056	64	4179
1056	64	4200
1056	64	4220
1056	64	4240
1056	64	4260
1040	64	4278
1056	64	4296
1056	64	4315
1056	64	4336
1056	64	4356
1056	64	4378
1056	64	4400
1056	64	4420
1056	64	4438
1056	64	4457
1056	64	4476
1056	64	4494
1056	64	4515
1056	64	4536
1040	64	4557
1056	64	4579
1056	64	4600
1056	64	4620
1056	64	4641
1056	64	4662
1056	64	4683
1056	64	4702
1056	64	4721
1056	64	4742
1056	64	4763
1040	64	4784
1040	64	4806
1056	64	4825
1056	64	4847
1056	64	4868
1056	64	4889
1056	64	4910
1056	64	4930
1056	64	4948
1056	64	4969
1056	64	4991
1056	64	5012
1056	64	5032
1056	64	5055
1040	64	5076
1056	64	5096
1056	64	5116
1056	64	5136
1056	64	5153
1056	64	5171
1056	64	5190
1056	64	5211
1056	64	5232
1056	64	5253
1056	64	5274
1056	64	5294
1056	64	5314
1056	64	5332
1040	64	5351
1056	64	5370
